binär,1,-,"cis; cisgender (Adjektiv); Gender (Oberbegriff); gesellschaftliches Geschlecht (Oberbegriff); soziale Geschlechtsidentität (Oberbegriff); soziales Geschlecht (Oberbegriff); soziologisches Geschlecht (Oberbegriff)"
binär,1,-,"dual; zweiteilig; Binärsystem (Oberbegriff); Dualsystem (Oberbegriff); Zweiersystem (Oberbegriff)"
biogas,1,-,"Ökogas; Gas (Oberbegriff)"
biogen,1,-,"organogen"
biom,1,-,"Bioformation"
biombo,1,-,"Spanische Wand (Hauptform); Biombo (portugiesisch); Byobu (japanisch); Stellwand; Wandschirm; Paravent (geh., franz.); Raumteiler (Oberbegriff); Raumtrenner (Oberbegriff)"
bionik,1,-,"Biomimese; Biomimetik; Biomimikry; Disziplin (Oberbegriff); Fach (Oberbegriff); Fachbereich (Oberbegriff); Fachdisziplin (Oberbegriff); Fachgebiet (Oberbegriff); Kunde (Oberbegriff); Spezialdisziplin (Oberbegriff); Teildisziplin (Oberbegriff); Wissenschaftsdisziplin (Oberbegriff); Wissenschaftszweig (Oberbegriff); Wissenszweig (Oberbegriff)"
biopic,1,-,"Filmbiografie; Filmgenre (Hauptform) (Oberbegriff); Filmgattung (Oberbegriff); Filmkategorie (Oberbegriff); Spielfilm (Hauptform) (Oberbegriff); Kinofilm (Oberbegriff); Kinoproduktion (Film) (Oberbegriff); Biografie (griechisch) (Oberbegriff); Biographie (griechisch) (Oberbegriff); Lebensablauf (Oberbegriff); Lebensbeschreibung (Oberbegriff); Lebensgeschichte (Oberbegriff); Lebenslauf (Oberbegriff); Lebensweg (Oberbegriff); Vita (lat.) (Oberbegriff); Lebensbahn (geh., fig., literarisch) (Oberbegriff); (jemandes) Leben (ugs.) (Oberbegriff)"
biotin,1,-,"Biotin (fachspr., Hauptform); Coenzym R; Vitamin B8 (franz.); Vitamin H; Vitamin I; Vitamin B7 (ugs.); Vitamin (Oberbegriff)"
biotop,1,-,"Habitat; Lebensraum"
biozid,1,-,"Pestizid; Schädlingsbekämpfungsmittel; Biozid (fachspr.); chemische Keule (ugs., fig.); Spritzmittel (ugs.)"
bioöl,1,-,"biogener Schmierstoff; Bioschmierstoff; Schmiermittel (Oberbegriff); Schmierstoff (Oberbegriff)"
bip,1,-,"BIP (Abkürzung); Bruttoinlandprodukt (schweiz.); Bruttoinlandsprodukt; Bruttonationaleinkommen (Oberbegriff); Bruttosozialprodukt (veraltet) (Oberbegriff); BSP (Abkürzung) (Oberbegriff)"
biped,1,-,"zweibeinig"
birke,1,-,"Hänge-Birke; Sandbirke; Warzenbirke; Weißbirke; Betula pendula (fachspr.); Birke (ugs.); Laubbaum (Oberbegriff); Laubholz (Oberbegriff); Laubgehölz (fachspr.) (Oberbegriff)"
birma,1,-,"Myanmar (Hauptform); Birma (veraltet); Burma (veraltet); Republik der Union Myanmar (amtlich); Land (Oberbegriff); Nation (Oberbegriff); Nationalstaat (Oberbegriff); Staat (Oberbegriff)"
birnig,1,-,"dumm (Hauptform); (geistig) beschränkt; blöd; blöde; geistig nicht (mehr) auf der Höhe; idiotisch; intellektuell überfordert (verhüllend); irrsinnig; (geistig) minderbemittelt; nicht besonders helle; nicht gerade helle; schwachköpfig; stockdumm; Stroh im Kopf (haben) (fig.); strohdumm; stupid; stupide; talentfrei (ironisch); unintelligent; weiß nicht (mehr), was er sagt; weiß nicht (mehr), was er tut; intellektuell herausgefordert (geh., ironisch, verhüllend); kognitiv herausgefordert (geh., ironisch, verhüllend); mit Dummheit geschlagen (geh.); (das) Pulver nicht erfunden haben (geh., fig.); ballaballa (ugs.); (total) Banane (sein) (ugs.); bedeppert (ugs.); behämmert (ugs.); (jemanden) beißen (doch) die Schweine im Galopp (ugs., Spruch); bekloppt (ugs.); beknackt (ugs.); belämmert (ugs.); bescheuert (ugs.); beschruppt (ugs.); besemmelt (ugs.); bestusst (ugs.); birnig (ugs.); dämlich (ugs.); deppat (ugs., bayr., österr.); deppert (ugs., süddt.); doof (ugs.); (so) dumm, dass ihn die Gänse beißen (ugs.); (so) dumm, dass ihn die Schweine beißen (ugs.); Dumm geboren und nichts dazugelernt. (ugs., Spruch); (so) dumm wie 10 Meter Feldweg (ugs., variabel); (so) dumm wie Bohnenstroh (ugs.); dumm wie Brot (ugs.); dümmer als die Polizei erlaubt (ugs.); hirnig (ugs.); hohl (ugs.); keinen Grips im Kopf (haben) (ugs.); merkbefreit (ugs.); naturblöd (ugs.); nicht (ganz) bei Trost (ugs.); nicht bis drei zählen können (ugs.); nicht ganz dicht (ugs.); (voll) panne (ugs.); saublöd (ugs.); saudoof (ugs.); saudumm (ugs.); selten dämlich (ugs., Verstärkung); (ein) Spatzenhirn haben (ugs.); strunzdoof (ugs.); strunzdumm (ugs.); strunzendumm (ugs.); unterbelichtet (ugs.); von allen guten Geistern verlassen (ugs.); (die) Weisheit nicht mit dem Schöpflöffel gegessen haben (ugs.); (die) Weisheit nicht mit Löffeln gegessen haben (ugs.); zu dumm, ein Loch in den Schnee zu pinkeln (ugs.); dumm wie Schifferscheiße (derb); gehirnamputiert (derb); grenzdebil (derb); (jemandem) haben sie ins Gehirn geschissen (derb)"
bis,1,-,"bis (dass); bis (in, zu); erst wenn"
bisam,1,-,"Bisambiber; Bisamratte; Moschusratte; Sumpfhase; Sumpfkaninchen; Wasserkaninchen; Zibetratte; Zwergbiber; Ondatra zibethicus (fachspr., lat.); Nager (Oberbegriff); Nagetier (Oberbegriff); Rodentia (fachspr., Plural, zoologisch) (Oberbegriff); eingewanderte Tierart (Oberbegriff); invasive Tierart (fachspr.) (Oberbegriff); Neozoon (fachspr., zoologisch) (Oberbegriff)"
bisher,1,-,"bis jetzt (Hauptform); (bis) anhin (schweiz.); bis auf den heutigen Tag; bis dato (Jargon); bis heute; bis zum heutigen Tag; bis zum jetzigen Zeitpunkt; bisherig; bislang; (heute / aktuell ...) noch"
bismut,1,-,"Wismut; chemisches Element (Oberbegriff); Element (Oberbegriff); Grundstoff (Oberbegriff); Urstoff (Oberbegriff)"
biss,1,-,"Happen (ugs.); Happs (ugs.)"
biss,1,-,"Angriffslust; Bereitschaft zum vollen Einsatz; Durchsetzungswille; Kampfgeist; Biss (ugs., fig.); Alakrität (lat.) (Oberbegriff); Bereitschaft (Oberbegriff); Bereitwilligkeit (Oberbegriff); Commitment (Anglizismus) (Oberbegriff); Einsatzbereitschaft (Oberbegriff); Einsatzfreude (Oberbegriff); Engagement (Oberbegriff); Hingabefähigkeit (Oberbegriff); Willigkeit (Oberbegriff)"
bissau,1,-,"Hauptstadt von Guinea-Bissau; Hauptstadt (Oberbegriff); Kapitale (lat., veraltend) (Oberbegriff)"
bissig,1,-,"beißen (warnend); beißfreudig (sein); bissig (sein)"
bistro,1,-,"Café; (kleines) Lokal; Gastronomiebetrieb (Oberbegriff); Gastronomieunternehmen (Oberbegriff); Unternehmen der Gastronomie(branche) (Oberbegriff); Gastro-Unternehmen (fachspr., Jargon) (Oberbegriff)"
bistum,1,-,"Diözese"
bitch,1,-,"Miststück (Frau) (derb, Hauptform); Aas (ugs.); Biest (ugs.); Bissgurn (ugs., bayr.); Hexe (ugs.); Lombadier (ugs., schwäbisch, stark abwertend); Luder (ugs.); Arschkuh (derb); Bitch (derb, engl.); (das) Mensch (derb, abwertend, schwäbisch); Mistkuh (derb); Weibsstück (derb); Frau (Hauptform) (Oberbegriff); Dame (Oberbegriff); (eine) Eva (Oberbegriff); Evastochter (Oberbegriff); Frauensperson (Oberbegriff); Frauenzimmer (veraltet) (Oberbegriff); Person weiblichen Geschlechts (Amtsdeutsch) (Oberbegriff); (eine) Sie (Oberbegriff); Vertreterin des schönen Geschlechts (Oberbegriff); Vertreterin des weiblichen Geschlechts (Oberbegriff); Weib (veraltend) (Oberbegriff); weibliche Person (Oberbegriff); weiblicher Mensch (Oberbegriff); weibliches Wesen (scherzhaft) (Oberbegriff); Weibsbild (abwertend) (Oberbegriff); weiblich gelesene Person (fachspr., gegendert) (Oberbegriff); Weibsperson (geh., veraltend) (Oberbegriff); Braut (ugs., salopp) (Oberbegriff); die gute Frau (ugs., herablassend) (Oberbegriff); Grazie (eingeschränkter Gebrauch) (ugs.) (Oberbegriff); Lady (ugs., engl., salopp) (Oberbegriff); Mutti (ugs.) (Oberbegriff); Perle (ugs., regional, salopp) (Oberbegriff); Schnalle (ugs., salopp) (Oberbegriff); ...tante (ugs., abwertend) (Oberbegriff); Tante (ugs.) (Oberbegriff); Trine (ugs., selten) (Oberbegriff); Weibsen (ugs., Plural, abwertend, scherzhaft) (Oberbegriff); Kalle (derb, Gaunersprache) (Oberbegriff); Weibsstück (derb, abwertend) (Oberbegriff)"
bitch,1,-,"Flittchen (derb, Hauptform); Sünderin (veraltet); Flitscherl (ugs., österr.); Hase (ugs.); leichtes Mädchen (ugs., fig.); liederliches Weibsstück (ugs.); Bitch (derb, engl.); Dorfmatratze (derb, fig.); Schickse (derb); Schlampe (derb); Wanderpokal (derb, fig.); Frau (Hauptform) (Oberbegriff); Dame (Oberbegriff); (eine) Eva (Oberbegriff); Evastochter (Oberbegriff); Frauensperson (Oberbegriff); Frauenzimmer (veraltet) (Oberbegriff); Person weiblichen Geschlechts (Amtsdeutsch) (Oberbegriff); (eine) Sie (Oberbegriff); Vertreterin des schönen Geschlechts (Oberbegriff); Vertreterin des weiblichen Geschlechts (Oberbegriff); Weib (veraltend) (Oberbegriff); weibliche Person (Oberbegriff); weiblicher Mensch (Oberbegriff); weibliches Wesen (scherzhaft) (Oberbegriff); Weibsbild (abwertend) (Oberbegriff); weiblich gelesene Person (fachspr., gegendert) (Oberbegriff); Weibsperson (geh., veraltend) (Oberbegriff); Braut (ugs., salopp) (Oberbegriff); die gute Frau (ugs., herablassend) (Oberbegriff); Grazie (eingeschränkter Gebrauch) (ugs.) (Oberbegriff); Lady (ugs., engl., salopp) (Oberbegriff); Mutti (ugs.) (Oberbegriff); Perle (ugs., regional, salopp) (Oberbegriff); Schnalle (ugs., salopp) (Oberbegriff); ...tante (ugs., abwertend) (Oberbegriff); Tante (ugs.) (Oberbegriff); Trine (ugs., selten) (Oberbegriff); Weibsen (ugs., Plural, abwertend, scherzhaft) (Oberbegriff); Kalle (derb, Gaunersprache) (Oberbegriff); Weibsstück (derb, abwertend) (Oberbegriff)"
bitte,1,-,"Bitte (um) (Hauptform); Anliegen; ...begehren; Begehren; Ersuchen; Nachfrage; Anfrage (fachspr.); Desiderium (geh., lat.); freundliches Ersuchen (geh., formell)"
bitte,1,-,"bitte (Aufforderung); ich wäre Ihnen dankbar, wenn Sie (...) (floskelhaft); ich wäre Ihnen (sehr) verbunden (wenn) (floskelhaft); könnten Sie (...) (vielleicht); könntest du (...) (vielleicht); sei so gut und (...) (floskelhaft); sei so nett und (...) (floskelhaft); tu mir die Liebe (und) (floskelhaft); wenn ich bitten darf (floskelhaft); wenn Sie (mir) bitte (...) würden (floskelhaft); wenn Sie (mir) freundlicherweise (...) (floskelhaft); wenn Sie so freundlich wären (floskelhaft, variabel); wenn's Ihnen nichts ausmacht; wie wär's, wenn (...); (...) wenn ich bitten dürfte (geh., ironisierend); Du bist ein Schatz! (ugs., floskelhaft); sei ein braves Mädchen und (...) (ugs., floskelhaft); sei ein guter Junge und (...) (ugs., floskelhaft); sei ein Schatz und (...) (ugs., floskelhaft); seien Sie so gut und (...) (ugs., floskelhaft); sind Sie (bitte) so nett (und) (ugs., floskelhaft)"
bitte,1,-,"Gerne! (ugs., Hauptform); bitte! (Reaktion auf 'danke!') (Hauptform); Aber bitte gerne!; Aber gerne (doch)!; Aber nicht doch! (höflich); bitte schön; Bitte sehr!; Das war (doch) (ganz) selbstverständlich.; Gern geschehen.; Gerne wieder!; immer wieder gerne!; Jederzeit!; keine Ursache; Nichts zu danken.; Es war mir ein Vergnügen! (geh.); Da nich(t) für (ugs., norddeutsch); (Das) geht (schon) in Ordnung. (ugs.); Ist okay. (ugs.); kein Ding (ugs.); kein Problem (ugs.); kein Thema (ugs.); Komm schon, ... (ugs.); Lass (mal) gut sein. (ugs.); Lass stecken. (ugs., salopp); (ist) nicht der Rede wert (ugs.); Passt schon. (ugs., süddt.); Schon gut. (ugs.); Schon okay. (ugs.); Sehr gerne! (ugs.); Wofür? (ugs.); Wofür hat man (denn) Freunde! (ugs., Spruch, variabel)"
bitte,1,-,"wie bitte? (ugs., Hauptform); hab ich Sie (da) richtig verstanden?; versteh(e) ich Sie richtig (wenn...)?; verstehe ich das (jetzt) richtig?: (Aussage); wie soll ich das jetzt verstehen?; wie belieben? (geh., scherzhaft-ironisch, veraltet); wie darf ich das (bitte) verstehen? (geh.); wie meinen? (geh., altertümelnd, ironisierend); bitte? (ugs.); hä? (ugs., salopp); ja was denn nun? (ugs.); Moment mal (ugs.); was? (ugs.); wie jetzt!? (ugs.)"
bitte,1,-,"ich hätte gern ... (Hauptform); (für mich) bitte ...; ich bekomme ...; ich möchte ...; ich nehme ..."
bitten,1,-,"bitten (um) (Hauptform); (um etwas) ansuchen; betteln (um); erbetteln; (etwas) erfragen; fordern; fragen (nach); heischen (veraltet); (jemanden um etwas) angehen (geh.); einkommen (um) (geh., altertümelnd); (sich etwas) erbitten (geh.); (jemanden) ersuchen (zu) (geh.); (jemanden um / wegen etwas) anhauen (ugs., salopp)"
bitter,1,-,"bitter (fig.); herb (fig.); schlimm; schmerzlich (fig.); schmerzvoll; schwer zu ertragen; hart (ugs.)"
bitter,1,-,"Amer; Bitterspirituose; alkoholisches Getränk (Hauptform) (Oberbegriff); alkoholhaltiges Getränk (Oberbegriff); Alkoholika (Plural) (Oberbegriff); Teufel Alkohol (Oberbegriff); Alk (ugs., salopp) (Oberbegriff); Alkohol (ugs.) (Oberbegriff); Seelentröster (ugs., fig.) (Oberbegriff)"
bitter,1,-,"sehr (Gradadverb vor Adjektiven) (Hauptform); außergewöhnlich; außerordentlich; äußerst; beängstigend (auch figurativ); besonders; bitter... (vor bestimmten Adjektiven); brennend; extrem; fürchterlich; ganz; hoffnungslos; mächtig; rettungslos; schrecklich; sündhaft; tief; ungeheuer; verflixt; verteufelt; zutiefst; hoch... (fachspr.); furchtbar (ugs.); verdammt (ugs.); voll (ugs., jugendsprachlich); wie hulle (ugs., norddeutsch)"
bitter,1,-,"gallig; herb"
bitter,1,-,"verkniffen (Gesichtsausdruck) (Hauptform); angestrengt; (einen) harten Zug um den Mund haben; streng"
bitz,1,-,"Streuobstwiese (fachspr., Hauptform); Bangert; Bongert; Bungert; Obstbaumwiese; Obstgarten; Obstwiese; Wiese (Hauptform) (Oberbegriff); Bleiche (regional, veraltet) (Oberbegriff); Grün (Oberbegriff); Grünfläche (Oberbegriff); Grünland (Oberbegriff); Matte (Oberbegriff); Rasen (Oberbegriff); Rasenfläche (Oberbegriff); Weide (Oberbegriff); Kulturfläche(n) (Oberbegriff); Kulturland (Oberbegriff); Kulturlandschaft (Oberbegriff)"
bivvy,1,-,"Angelzelt; Bivvy (fachspr., engl.); Prahmzelt (fachspr.); Firstzelt (Oberbegriff); Zelt (Oberbegriff)"
biwak,1,-,"Feldlager"
bixin,1,-,"Achiote; Achote; Achote; Anatto; Annatto; Orlean; Roucou; Ruku; Urucum"
bizarr,1,-,"abenteuerlich; aberwitzig; absurd; fantastisch; grotesk; skurril; verquer; abstrus (geh.); dadaistisch (geh.); fällt aus dem Rahmen (ugs.)"
bizeps,1,-,"Musculus biceps brachii (lat.); Muskel (Oberbegriff)"
bizone,1,-,"Vereinigtes Wirtschaftsgebiet; Areal (Oberbegriff); Bereich (Oberbegriff); Gebiet (Oberbegriff); Rayon (Oberbegriff); Region (Oberbegriff); Sektor (Oberbegriff); Zone (Oberbegriff)"
bka,1,-,"Bundeskriminalamt"
blabla,1,-,"Geschwätz (ugs., Hauptform); Geschwafel; leere Worte; leeres Gerede; warme Worte (ironisch); Schein-Tiefsinn (fachspr., psychologisch); Gesäusel (geh.); Blabla (ugs.); dummes Gerede (ugs., variabel); Geblubber (ugs.); Gefasel (ugs., abwertend); Gelaber (ugs.); Gemunkel (ugs.); Geplänkel (ugs.); Gerede (ugs.); Geschwalle (ugs.); Geschwurbel (ugs.); Geseire (ugs.); Gesülze (ugs.); Gewäsch (ugs., abwertend); hohle Phrasen (ugs.); Luftblasen (ugs., fig.); Schmus (ugs.); Sermon (ugs.)"
blabla,1,-,"(endloses) Gerede; Hin-und-her-Gerede; (großes) Palaver; Schwadronade; Blabla (ugs.); Blaschwafel (ugs.); (sinnloses) Gelaber (ugs.); Heckmeck (ugs.); Hickhack (ugs.); Schwafelei (ugs.)"
blagen,1,-,"Kinder; (die) lieben Kleinen (scherzhaft); Nachkommen; Nachkommenschaft; nächste Generation; Nachwuchs; Gezücht (geh., abwertend, sehr selten); Bälger (ugs.); Blagen (ugs.); Wänster (thür.) (ugs.); Brut (derb)"
blahoi,1,-,"Olah; Ulah; Valachos; Valx; Vlachen; Vlachos; Vlasi; Walachen; Wallachen; Wallachians; Wlachen; Wlachi; Ethnie (Oberbegriff); ethnische Gruppe (Oberbegriff); Ethnizität (Oberbegriff); Stamm (veraltet) (Oberbegriff); Volk (Oberbegriff); Volksgruppe (Oberbegriff)"
blank,1,-,"abgewetzt; blank (Stoff); blankgescheuert; speckig; verspeckt"
blanko,1,-,"blanko (Formular); nicht ausgefüllt"
blanko,1,-,"Blanko...; nicht ausgefüllt (aber unterschrieben)"
blase,1,-,"Brandblase; Eiterbläschen; Pickel; Pustel; Pustula (fachspr.); Wimmerl (ugs., bayr., österr.); Hautblüte (veraltet) (Oberbegriff); (pathologische) Hautveränderung (Oberbegriff); Effloreszenz (fachspr., medizinisch) (Oberbegriff); Wimmerl (ugs., bayr.) (Oberbegriff)"
blase,1,-,"Bande; Blase (abwertend); Clique; Combo; Freundeskreis; Bündelung (Oberbegriff); Clusterung (Oberbegriff); Gruppierung (Oberbegriff)"
blase,1,-,"abgeschotteter Raum"
blase,1,-,"Blase (Hauptform); Echokammer (fig.); Filterblase; Informationsblase; Bubble (ugs., Jargon, engl.)"
blase,1,-,"Spekulationsblase; wirtschaftliche Überhitzung; Blase (ugs.)"
blase,1,-,"Verwandtschaft (Hauptform); Angehörige; Anhang; Familie; Familienclan; Familienverband; Geschlecht; Kind und Kegel; Klan; (die) Linie der; Mischpoke (abwertend); Muschpoke (abwertend); Sippe; vom Stamm der; (ganze) Bagage (ugs., abwertend); Blase (ugs., abwertend); bucklige Verwandtschaft (ugs., abwertend, scherzhaft); Clan (ugs.); Sippschaft (derb); Bündelung (Oberbegriff); Clusterung (Oberbegriff); Gruppierung (Oberbegriff)"
blasen,1,-,"(irgendwohin/irgendwoher) wehen (starker Wind) (Hauptform); blasen (kräftiger Wind); fahren; fegen (fig.); jagen; pfeifen; treiben"
blasen,1,-,"Blowjob (beim Mann) (engl.); Mundverkehr; Oralsex; Cunnilingus (bei der Frau) (geh.); Fellatio (beim Mann) (geh.); Oralverkehr (geh.); Blasen (beim Mann) (vulg.); Lecken (bei der Frau) (vulg.); Geschlechtsverkehr (distanzsprachlich, Hauptform) (Oberbegriff); Akt (verhüllend) (Oberbegriff); körperliche Liebe (Oberbegriff); (die) schönste Nebensache der Welt (fig., verhüllend) (Oberbegriff); sinnliche Liebe (Oberbegriff); Verrichtung (Amtsdeutsch, verhüllend) (Oberbegriff); Begattung (fachspr., biologisch) (Oberbegriff); Beischlaf (fachspr., Amtsdeutsch) (Oberbegriff); Coitus (fachspr.) (Oberbegriff); Geschlechtsakt (fachspr.) (Oberbegriff); GV (fachspr., Abkürzung) (Oberbegriff); Intimverkehr (fachspr., distanzsprachlich) (Oberbegriff); Kohabitation (fachspr.) (Oberbegriff); Koitus (fachspr.) (Oberbegriff); Kopulation (fachspr., biologisch) (Oberbegriff); Verkehr (fachspr., Amtsdeutsch) (Oberbegriff); Vollzug (der Ehe, des ehelichen Beischlafs) (fachspr., juristisch, religiös) (Oberbegriff); Beilager (geh., veraltet) (Oberbegriff); Beiwohnung (geh., veraltet) (Oberbegriff); fleischliche Beiwohnung (geh., veraltet) (Oberbegriff); Liebesakt (geh.) (Oberbegriff); (das) Bumsen (ugs.) (Oberbegriff); Matratzensport (ugs., scherzhaft) (Oberbegriff); Nummer (ugs.) (Oberbegriff); Schäferstündchen (ugs., verhüllend) (Oberbegriff); Sex (ugs.) (Oberbegriff); Fick (vulg.) (Oberbegriff); Geficke (vulg.) (Oberbegriff); Gevögel (vulg.) (Oberbegriff)"
blasig,1,-,"bullös (fachspr.)"
blass,1,-,"blass (vor); bleich (vor)"
blatt,1,-,"Zeitung (Hauptform); Gazette (franz.); Heft; Journal (franz.); Postille (geh., ironisch); Blättchen (ugs.); Käseblatt (ugs., abwertend); Käseblättchen (ugs., abwertend); Revolverblatt (ugs., abwertend); Schmierblatt (derb, stark abwertend); Abdruck (Oberbegriff); Druck (Oberbegriff); Druckerzeugnis (Oberbegriff); Druckwerk (Oberbegriff); Publikation (Oberbegriff); Reproduktion (Oberbegriff); Veröffentlichung (Oberbegriff); Printmedium (Oberbegriff); Periodikum (Hauptform) (Oberbegriff); fortlaufendes Sammelwerk (Oberbegriff); periodisch erscheinend (Druckwerk) (Oberbegriff); regelmäßig erscheinend (Druckwerk) (Oberbegriff); Massenmedien (Oberbegriff); Massenmedium (Oberbegriff); Medien mit großer Verbreitung (Oberbegriff); Medium mit großer Verbreitung (Oberbegriff)"
blatt,1,-,"(ein) Blatt Papier (Hauptform); (ein) Papier; Papierblatt; Seite; Zettel; Bogen (fachspr.); (ein) Fetzen Papier (ugs., abwertend); Wisch (ugs., abwertend); Büroartikel (Oberbegriff); Bürobedarf (Oberbegriff); Büromaterial (Oberbegriff); Schreibbedarf (Oberbegriff); Schreibwaren (Oberbegriff)"
blatt,1,-,"Laubblatt; Pflanzenblatt; Organ einer Pflanze (Oberbegriff); Pflanzenorgan (Oberbegriff); Pflanzenteil (Oberbegriff); Teil einer Pflanze (Oberbegriff)"
blatt,1,-,"Klinge; Messerklinge; Schneide; Blatt (fachspr.)"
blau,1,-,"azur; azurblau; himmelblau; Farbe (Oberbegriff)"
blau,1,-,"betrunken (Hauptform); alkoholisiert; bezecht; ein paar Gläser zu viel gehabt haben; einen über den Durst getrunken haben (fig.); zu tief ins Glas geschaut haben (fig.); berauscht (geh.); trunken (geh.); abgefüllt (ugs.); besoffen (ugs.); blau (ugs.); blau wie ein Veilchen (ugs.); breit (ugs.); dicht (ugs.); fett (ugs., wienerisch); hacke (ugs.); hackevoll (ugs.); lattenstramm sein (ugs.); stoned (ugs.); strack (ugs.); voll (ugs.); zu (ugs.); strunz (derb)"
blauöl,1,-,"Gasöl (Hauptform); Grünöl; Mittelöl; Straight-Run (engl.); Erdöl (Oberbegriff); Mineralöl (Oberbegriff); Öl (Oberbegriff); Petroleum (Oberbegriff); Rohöl (Oberbegriff); Dinosaft (ugs.) (Oberbegriff); schwarzes Gold (ugs., fig.) (Oberbegriff)"
blazer,1,-,"KleidungsstÃ¼ck (Hauptform) (Oberbegriff); BekleidungsstÃ¼ck (Oberbegriff); Anziehsache(n) (ugs.) (Oberbegriff); Klamotte(n) (leicht salopp) (ugs.) (Oberbegriff); PlÃ¶rren (ugs., rheinisch, ruhrdt.) (Oberbegriff); PlÃ¼nnen (ugs., rheinisch) (Oberbegriff); Rapaiken (ugs., schlesisch, veraltet) (Oberbegriff)"
blech,1,-,"Walzblech; Halbfabrikat (Oberbegriff); Halbzeug (Oberbegriff); Vormaterial (Oberbegriff); vorgefertigte Rohmaterialform (fachspr.) (Oberbegriff)"
blech,1,-,"Backblech; Backplatte; Kuchenblech; Blech (ugs.)"
blei,1,-,"Pb (Elementsymbol); Plumbum (lat.); Schwermetall (Oberbegriff)"
blei,1,-,"aus Blei; Blei...; bleiern"
blei,1,-,"(sehr) schwer (Hauptform); Blei... (fig.); bleischwer; (schwer) wie Blei; schwer (Oberbegriff); schwergewichtig (Oberbegriff)"
blei,1,-,"Brachse; Brachsen; Brachsme; Brachsmen; Brasse; Bresen; Pliete; Abramis brama (fachspr.)"
bleibe,1,-,"Herberge; Unterkunft; Bau (Oberbegriff); Bauwerk (Oberbegriff); Gebäude (Oberbegriff); Gemäuer (Oberbegriff); Gebäudlichkeit (geh., altertümelnd, scherzhaft-ironisch) (Oberbegriff)"
bleibe,1,-,"Wohnung (Hauptform); Apartment (engl.); Behausung (abwertend); Domizil; Heim; Heimstatt; Herberge; Obdach (Amtsdeutsch); Residenz; Unterkunft; Wohneinheit (kaufmännisch); Wohnstatt; Wohnstätte; (jemandes) Zuhause; Logement (geh., franz., veraltet); Bude (ugs., salopp); Butze (ugs., abwertend); Dach über dem Kopf (ugs.); Dach überm Kopf (ugs.); (jemandes) Reich (ugs., fig.); (die eigenen) vier Wände (ugs.); Klause (Oberbegriff); Obdach (Oberbegriff); Unterkunft (Oberbegriff); Wohnung (Oberbegriff); Bude (ugs.) (Oberbegriff)"
bleich,1,-,"blass (vor); bleich (vor)"
bleuel,1,-,"Wäschebleuel; Fäustel (Oberbegriff); Schlägel (fachspr.) (Oberbegriff); Schlegel (fachspr.) (Oberbegriff)"
blick,1,-,"Anblick; Ansicht; Ausblick; Aussicht; Sicht"
blick,1,-,"Aussicht; Panorama; Rundblick"
blide,1,-,"Schleuder; Trebuchet (franz.); Tribock; Tribok; Kampfgerät (Oberbegriff); Kriegsgerät (Oberbegriff); Waffe (Oberbegriff)"
blimp,1,-,"Prallluftschiff; Luftschiff (Oberbegriff)"
blind,1,-,"erblindet; nicht sehend; ohne Augenlicht"
blind,1,-,"abgöttisch; aus tiefster Seele; blind (fig.); rasend; überschwänglich; unendlich"
blind,1,-,"blind (fig.); blindlings; dem Herdentrieb folgend; gedankenlos; wie die Lemminge (ugs.)"
blind,1,-,"auf gut Glück (Hauptform); aufs Geratewohl; beliebig; blindlings; ins Blaue hinein; mit ungewissen Erfolgsaussichten; nach dem Motto 'Nützt's nichts, schadet's nichts'; nach dem Motto 'Wird schon gutgehen'; ohne (erkennbares) System; auf Verdacht (ugs., fig.); einfach so (ugs.)"
blitz,1,-,"Aufleuchten; Lichtblitz"
blivet,1,-,"Stimmgabel des Teufels; Teufelskralle; Unmöglicher Dreizack; optische Täuschung (Oberbegriff); visuelle Illusion (Oberbegriff)"
bloch,1,-,"Bloch (österr.); Blochholz (österr.); Rundholz"
blog,1,-,"Blog (engl.); Internet-Tagebuch; Weblog (engl.); Bekanntgabe (Oberbegriff); Kundgabe (Oberbegriff); Publizieren (Oberbegriff); Veröffentlichen (Oberbegriff); Veröffentlichung (Oberbegriff); Publikation (fachspr.) (Oberbegriff)"
blond,1,-,"blondgelockt; goldblond; golden (poetisch); goldfarben; goldglänzend; hellhaarig; maisblond; gülden (geh., poetisch); semmelblond (ugs.); Haarfarbe (Oberbegriff); hellhaarig (Oberbegriff); mit hellen Haaren (Oberbegriff); von heller Haarfarbe (Oberbegriff)"
blootz,1,-,"Flammkuchen (Hauptform); Blootz (fränk.); Deie (schwäbisch); Dinnede (Oberschwaben); Dinnele (schwäbisch); Hitzkuchen (württembergisch); Essen (Oberbegriff); Gericht (Oberbegriff); Mahl (Oberbegriff); Mahlzeit (Oberbegriff); Speise (Oberbegriff); Hamham (ugs., Babysprache) (Oberbegriff)"
